GeneID	GPL
91147	GPL6947
91151	GPL6947
91156	GPL6947
91179	GPL6947
91181	GPL6947
91227	GPL6947
91252	GPL6947
91272	GPL6947
91289	GPL6947
91298	GPL6947
91304	GPL6947
91319	GPL6947
91353	GPL6947
91355	GPL6947
91368	GPL6947
91369	GPL6947
91373	GPL6947
91392	GPL6947
91404	GPL6947
91408	GPL6947
91409	GPL6947
91419	GPL6947
91433	GPL6947
91442	GPL6947
91445	GPL6947
91452	GPL6947
91461	GPL6947
91464	GPL6947
91522	GPL6947
91523	GPL6947
91526	GPL6947
91543	GPL6947
91544	GPL6947
91574	GPL6947
91582	GPL6947
91584	GPL6947
91603	GPL6947
91607	GPL6947
91608	GPL6947
91612	GPL6947
91614	GPL6947
91647	GPL6947
91653	GPL6947
91661	GPL6947
91662	GPL6947
91663	GPL6947
91683	GPL6947
91687	GPL6947
91694	GPL6947
91703	GPL6947
91734	GPL6947
91746	GPL6947
91748	GPL6947
91749	GPL6947
91752	GPL6947
91754	GPL6947
91768	GPL6947
91775	GPL6947
91807	GPL6947
91828	GPL6947
91833	GPL6947
91851	GPL6947
91860	GPL6947
91862	GPL6947
91869	GPL6947
91875	GPL6947
91894	GPL6947
91937	GPL6947
91942	GPL6947
91947	GPL6947
91949	GPL6947
91966	GPL6947
91975	GPL6947
91977	GPL6947
91978	GPL6947
92002	GPL6947
92014	GPL6947
92017	GPL6947
92070	GPL6947
92086	GPL6947
92092	GPL6947
92104	GPL6947
92105	GPL6947
92106	GPL6947
92126	GPL6947
92162	GPL6947
92170	GPL6947
92181	GPL6947
92211	GPL6947
92235	GPL6947
92241	GPL6947
92255	GPL6947
92259	GPL6947
92270	GPL6947
92283	GPL6947
92285	GPL6947
92291	GPL6947
92293	GPL6947
92304	GPL6947
92305	GPL6947
92335	GPL6947
92342	GPL6947
92344	GPL6947
92345	GPL6947
92346	GPL6947
92359	GPL6947
92370	GPL6947
92399	GPL6947
92400	GPL6947
92421	GPL6947
92483	GPL6947
92521	GPL6947
92558	GPL6947
92565	GPL6947
92579	GPL6947
92591	GPL6947
92595	GPL6947
92597	GPL6947
92609	GPL6947
92610	GPL6947
92667	GPL6947
92675	GPL6947
92689	GPL6947
92691	GPL6947
92703	GPL6947
92714	GPL6947
92715	GPL6947
92736	GPL6947
92737	GPL6947
92747	GPL6947
92749	GPL6947
92797	GPL6947
92799	GPL6947
92815	GPL6947
92822	GPL6947
92856	GPL6947
92906	GPL6947
92912	GPL6947
92922	GPL6947
92935	GPL6947
92949	GPL6947
92960	GPL6947
92979	GPL6947
92999	GPL6947
93010	GPL6947
93034	GPL6947
93035	GPL6947
93058	GPL6947
93081	GPL6947
93082	GPL6947
93099	GPL6947
93100	GPL6947
93107	GPL6947
93109	GPL6947
93129	GPL6947
93134	GPL6947
93166	GPL6947
93183	GPL6947
93185	GPL6947
93210	GPL6947
93233	GPL6947
93273	GPL6947
93323	GPL6947
93343	GPL6947
93349	GPL6947
93377	GPL6947
93380	GPL6947
93408	GPL6947
93426	GPL6947
93436	GPL6947
93463	GPL6947
93474	GPL6947
93487	GPL6947
93492	GPL6947
93517	GPL6947
93550	GPL6947
93556	GPL6947
93587	GPL6947
93589	GPL6947
93594	GPL6947
93611	GPL6947
93621	GPL6947
93627	GPL6947
93643	GPL6947
93649	GPL6947
93650	GPL6947
93661	GPL6947
93663	GPL6947
93953	GPL6947
93973	GPL6947
93974	GPL6947
93978	GPL6947
93979	GPL6947
93986	GPL6947
94005	GPL6947
94009	GPL6947
94015	GPL6947
94025	GPL6947
94027	GPL6947
94030	GPL6947
94031	GPL6947
94032	GPL6947
94033	GPL6947
94039	GPL6947
94056	GPL6947
94059	GPL6947
94081	GPL6947
94086	GPL6947
94097	GPL6947
94101	GPL6947
94103	GPL6947
94104	GPL6947
94107	GPL6947
94121	GPL6947
94122	GPL6947
94134	GPL6947
94137	GPL6947
94160	GPL6947
94233	GPL6947
94235	GPL6947
94240	GPL6947
94241	GPL6947
94274	GPL6947
95681	GPL6947
96459	GPL6947
96597	GPL6947
96610	GPL6947
96764	GPL6947
103910	GPL6947
112398	GPL6947
112399	GPL6947
112401	GPL6947
112464	GPL6947
112476	GPL6947
112479	GPL6947
112483	GPL6947
112487	GPL6947
112495	GPL6947
112574	GPL6947
112609	GPL6947
112611	GPL6947
112616	GPL6947
112703	GPL6947
112714	GPL6947
112724	GPL6947
112752	GPL6947
112755	GPL6947
112802	GPL6947
112812	GPL6947
112817	GPL6947
112840	GPL6947
112849	GPL6947
112858	GPL6947
112869	GPL6947
112885	GPL6947
112937	GPL6947
112939	GPL6947
112942	GPL6947
112950	GPL6947
112970	GPL6947
113026	GPL6947
113091	GPL6947
113115	GPL6947
113146	GPL6947
113174	GPL6947
113177	GPL6947
113179	GPL6947
113201	GPL6947
113220	GPL6947
113230	GPL6947
113235	GPL6947
113246	GPL6947
113251	GPL6947
113263	GPL6947
113278	GPL6947
113402	GPL6947
113419	GPL6947
113444	GPL6947
113451	GPL6947
113457	GPL6947
113510	GPL6947
113540	GPL6947
113612	GPL6947
113622	GPL6947
113675	GPL6947
113730	GPL6947
113763	GPL6947
113791	GPL6947
113802	GPL6947
113828	GPL6947
113835	GPL6947
113878	GPL6947
114034	GPL6947
114038	GPL6947
114041	GPL6947
114049	GPL6947
114088	GPL6947
114131	GPL6947
114132	GPL6947
114134	GPL6947
114294	GPL6947
114299	GPL6947
114327	GPL6947
114548	GPL6947
114569	GPL6947
114571	GPL6947
114609	GPL6947
114625	GPL6947
114659	GPL6947
114757	GPL6947
114769	GPL6947
114770	GPL6947
114771	GPL6947
114780	GPL6947
114781	GPL6947
114783	GPL6947
114784	GPL6947
114786	GPL6947
114788	GPL6947
114789	GPL6947
114792	GPL6947
114793	GPL6947
114794	GPL6947
114795	GPL6947
114798	GPL6947
114799	GPL6947
114800	GPL6947
114801	GPL6947
114803	GPL6947
114804	GPL6947
114805	GPL6947
114815	GPL6947
114818	GPL6947
114819	GPL6947
114821	GPL6947
114822	GPL6947
114823	GPL6947
114824	GPL6947
114825	GPL6947
114836	GPL6947
114876	GPL6947
114879	GPL6947
114880	GPL6947
114881	GPL6947
114882	GPL6947
114883	GPL6947
114884	GPL6947
114885	GPL6947
114897	GPL6947
114898	GPL6947
114899	GPL6947
114900	GPL6947
114904	GPL6947
114905	GPL6947
114907	GPL6947
114908	GPL6947
114915	GPL6947
114926	GPL6947
114928	GPL6947
114932	GPL6947
114960	GPL6947
114987	GPL6947
114990	GPL6947
114991	GPL6947
115004	GPL6947
115019	GPL6947
115024	GPL6947
115098	GPL6947
115106	GPL6947
115111	GPL6947
115123	GPL6947
115196	GPL6947
115201	GPL6947
115207	GPL6947
115209	GPL6947
115273	GPL6947
115286	GPL6947
115290	GPL6947
115294	GPL6947
115330	GPL6947
115350	GPL6947
115352	GPL6947
115361	GPL6947
115362	GPL6947
115399	GPL6947
115416	GPL6947
115426	GPL6947
115509	GPL6947
115548	GPL6947
115557	GPL6947
115560	GPL6947
115584	GPL6947
115650	GPL6947
115653	GPL6947
115677	GPL6947
115701	GPL6947
115703	GPL6947
115704	GPL6947
115727	GPL6947
115752	GPL6947
115761	GPL6947
115795	GPL6947
115811	GPL6947
115817	GPL6947
115825	GPL6947
115861	GPL6947
115908	GPL6947
115939	GPL6947
115948	GPL6947
115950	GPL6947
115992	GPL6947
116039	GPL6947
116064	GPL6947
116068	GPL6947
116071	GPL6947
116085	GPL6947
116092	GPL6947
116093	GPL6947
116113	GPL6947
116135	GPL6947
116138	GPL6947
116143	GPL6947
116150	GPL6947
116151	GPL6947
116154	GPL6947
116159	GPL6947
116179	GPL6947
116211	GPL6947
116224	GPL6947
116225	GPL6947
116236	GPL6947
116238	GPL6947
116254	GPL6947
116255	GPL6947
116328	GPL6947
116337	GPL6947
116349	GPL6947
116362	GPL6947
116369	GPL6947
116372	GPL6947
116379	GPL6947
116412	GPL6947
116441	GPL6947
116442	GPL6947
116443	GPL6947
116444	GPL6947
116447	GPL6947
116448	GPL6947
116449	GPL6947
116461	GPL6947
116496	GPL6947
116512	GPL6947
116519	GPL6947
116534	GPL6947
116540	GPL6947
116729	GPL6947
116832	GPL6947
116835	GPL6947
116841	GPL6947
116842	GPL6947
116843	GPL6947
116844	GPL6947
116931	GPL6947
116966	GPL6947
116969	GPL6947
116983	GPL6947
116984	GPL6947
116985	GPL6947
116986	GPL6947
116987	GPL6947
116988	GPL6947
117143	GPL6947
117144	GPL6947
117145	GPL6947
117153	GPL6947
117154	GPL6947
117155	GPL6947
117156	GPL6947
117157	GPL6947
117159	GPL6947
117166	GPL6947
117177	GPL6947
117178	GPL6947
117194	GPL6947
117195	GPL6947
117246	GPL6947
117247	GPL6947
117248	GPL6947
117283	GPL6947
117285	GPL6947
117286	GPL6947
117289	GPL6947
117579	GPL6947
117581	GPL6947
117583	GPL6947
117584	GPL6947
117608	GPL6947
117854	GPL6947
118424	GPL6947
118426	GPL6947
118427	GPL6947
118429	GPL6947
118442	GPL6947
118460	GPL6947
118461	GPL6947
118471	GPL6947
118472	GPL6947
118487	GPL6947
118490	GPL6947
118491	GPL6947
118611	GPL6947
118663	GPL6947
118670	GPL6947
118672	GPL6947
118788	GPL6947
118812	GPL6947
118813	GPL6947
118856	GPL6947
118881	GPL6947
118924	GPL6947
118932	GPL6947
118980	GPL6947
118987	GPL6947
119032	GPL6947
119180	GPL6947
119358	GPL6947
119385	GPL6947
119391	GPL6947
119392	GPL6947
119395	GPL6947
119467	GPL6947
119548	GPL6947
119559	GPL6947
119587	GPL6947
119678	GPL6947
119679	GPL6947
119682	GPL6947
119687	GPL6947
119694	GPL6947
119695	GPL6947
119710	GPL6947
119749	GPL6947
119765	GPL6947
119772	GPL6947
119774	GPL6947
120065	GPL6947
120066	GPL6947
120071	GPL6947
120103	GPL6947
120114	GPL6947
120146	GPL6947
120224	GPL6947
120237	GPL6947
120376	GPL6947
120379	GPL6947
120400	GPL6947
120406	GPL6947
120425	GPL6947
120534	GPL6947
120586	GPL6947
120775	GPL6947
120776	GPL6947
120787	GPL6947
120793	GPL6947
120796	GPL6947
120824	GPL6947
120863	GPL6947
120892	GPL6947
120935	GPL6947
120939	GPL6947
121006	GPL6947
121053	GPL6947
121130	GPL6947
121214	GPL6947
121227	GPL6947
121256	GPL6947
121260	GPL6947
121268	GPL6947
121273	GPL6947
121274	GPL6947
121275	GPL6947
121278	GPL6947
121340	GPL6947
121355	GPL6947
121364	GPL6947
121391	GPL6947
121441	GPL6947
121457	GPL6947
121506	GPL6947
121512	GPL6947
121549	GPL6947
121551	GPL6947
121599	GPL6947
121601	GPL6947
121642	GPL6947
121643	GPL6947
121665	GPL6947
121952	GPL6947
122011	GPL6947
122038	GPL6947
122046	GPL6947
122060	GPL6947
122402	GPL6947
122416	GPL6947
122481	GPL6947
122509	GPL6947
122525	GPL6947
122553	GPL6947
122616	GPL6947
122618	GPL6947
122622	GPL6947
122651	GPL6947
122664	GPL6947
122665	GPL6947
122704	GPL6947
122740	GPL6947
122742	GPL6947
122748	GPL6947
122769	GPL6947
122786	GPL6947
122809	GPL6947
122830	GPL6947
122876	GPL6947
122953	GPL6947
122961	GPL6947
122970	GPL6947
123016	GPL6947
123041	GPL6947
123096	GPL6947
123099	GPL6947
123169	GPL6947
123207	GPL6947
123263	GPL6947
123264	GPL6947
123283	GPL6947
123355	GPL6947
123591	GPL6947
123606	GPL6947
123624	GPL6947
123688	GPL6947
123720	GPL6947
123722	GPL6947
123745	GPL6947
123775	GPL6947
123803	GPL6947
123811	GPL6947
123872	GPL6947
123876	GPL6947
123879	GPL6947
123904	GPL6947
123920	GPL6947
123970	GPL6947
124044	GPL6947
124045	GPL6947
124056	GPL6947
124093	GPL6947
124149	GPL6947
124152	GPL6947
124220	GPL6947
124221	GPL6947
124222	GPL6947
124245	GPL6947
124274	GPL6947
124359	GPL6947
124401	GPL6947
124402	GPL6947
124404	GPL6947
124411	GPL6947
124446	GPL6947
124460	GPL6947
124491	GPL6947
124512	GPL6947
124535	GPL6947
124538	GPL6947
124540	GPL6947
124565	GPL6947
124590	GPL6947
124599	GPL6947
124602	GPL6947
124626	GPL6947
124637	GPL6947
124641	GPL6947
124685	GPL6947
124739	GPL6947
124751	GPL6947
124773	GPL6947
124783	GPL6947
124801	GPL6947
124808	GPL6947
124842	GPL6947
124871	GPL6947
124872	GPL6947
124912	GPL6947
124923	GPL6947
124925	GPL6947
124930	GPL6947
124936	GPL6947
124944	GPL6947
124975	GPL6947
124989	GPL6947
124995	GPL6947
125058	GPL6947
125061	GPL6947
125111	GPL6947
125113	GPL6947
125115	GPL6947
125144	GPL6947
125170	GPL6947
125206	GPL6947
125228	GPL6947
125336	GPL6947
125476	GPL6947
125488	GPL6947
125704	GPL6947
125875	GPL6947
125893	GPL6947
125919	GPL6947
125931	GPL6947
125950	GPL6947
125958	GPL6947
125963	GPL6947
125965	GPL6947
125972	GPL6947
125981	GPL6947
125988	GPL6947
126003	GPL6947
126006	GPL6947
126014	GPL6947
126017	GPL6947
126068	GPL6947
126069	GPL6947
126070	GPL6947
126074	GPL6947
126075	GPL6947
126119	GPL6947
126123	GPL6947
126129	GPL6947
126133	GPL6947
126204	GPL6947
126205	GPL6947
126206	GPL6947
126208	GPL6947
126248	GPL6947
126259	GPL6947
126272	GPL6947
126282	GPL6947
126298	GPL6947
126306	GPL6947
126308	GPL6947
126321	GPL6947
126326	GPL6947
126328	GPL6947
126353	GPL6947
126364	GPL6947
126370	GPL6947
126374	GPL6947
126382	GPL6947
126393	GPL6947
126402	GPL6947
126410	GPL6947
126432	GPL6947
126433	GPL6947
126526	GPL6947
126536	GPL6947
126541	GPL6947
126549	GPL6947
126567	GPL6947
126637	GPL6947
126638	GPL6947
126661	GPL6947
126668	GPL6947
126669	GPL6947
126695	GPL6947
126731	GPL6947
126755	GPL6947
126767	GPL6947
126789	GPL6947
126792	GPL6947
126820	GPL6947
126823	GPL6947
126859	GPL6947
126868	GPL6947
126969	GPL6947
127002	GPL6947
127018	GPL6947
127059	GPL6947
127062	GPL6947
127064	GPL6947
127066	GPL6947
127069	GPL6947
127074	GPL6947
127077	GPL6947
127124	GPL6947
127247	GPL6947
127254	GPL6947
127255	GPL6947
127262	GPL6947
127294	GPL6947
127343	GPL6947
127385	GPL6947
127391	GPL6947
127396	GPL6947
127428	GPL6947
127435	GPL6947
127495	GPL6947
127534	GPL6947
127540	GPL6947
127544	GPL6947
127550	GPL6947
127579	GPL6947
127602	GPL6947
127623	GPL6947
127665	GPL6947
127670	GPL6947
127700	GPL6947
127703	GPL6947
127731	GPL6947
127733	GPL6947
127795	GPL6947
127833	GPL6947
127845	GPL6947
127933	GPL6947
127943	GPL6947
128061	GPL6947
128077	GPL6947
128153	GPL6947
128178	GPL6947
128209	GPL6947
128218	GPL6947
128229	GPL6947
128239	GPL6947
128240	GPL6947
128272	GPL6947
128308	GPL6947
128312	GPL6947
128322	GPL6947
128338	GPL6947
128344	GPL6947
128360	GPL6947
128367	GPL6947
128368	GPL6947
128371	GPL6947
128372	GPL6947
128387	GPL6947
128408	GPL6947
128414	GPL6947
128434	GPL6947
128486	GPL6947
128488	GPL6947
128497	GPL6947
128506	GPL6947
128602	GPL6947
128611	GPL6947
128637	GPL6947
128646	GPL6947
128653	GPL6947
128674	GPL6947
128710	GPL6947
128821	GPL6947
128822	GPL6947
128826	GPL6947
128853	GPL6947
128859	GPL6947
128861	GPL6947
128864	GPL6947
128866	GPL6947
128869	GPL6947
128876	GPL6947
128954	GPL6947
128977	GPL6947
128989	GPL6947
129025	GPL6947
129049	GPL6947
129080	GPL6947
129138	GPL6947
129285	GPL6947
129303	GPL6947
129401	GPL6947
129446	GPL6947
129450	GPL6947
129521	GPL6947
129530	GPL6947
129531	GPL6947
129563	GPL6947
129607	GPL6947
129642	GPL6947
129684	GPL6947
129685	GPL6947
129787	GPL6947
129790	GPL6947
129804	GPL6947
129807	GPL6947
129831	GPL6947
129852	GPL6947
129880	GPL6947
129881	GPL6947
130013	GPL6947
130026	GPL6947
130074	GPL6947
130075	GPL6947
130106	GPL6947
130120	GPL6947
130162	GPL6947
130340	GPL6947
130355	GPL6947
130367	GPL6947
130399	GPL6947
130497	GPL6947
130502	GPL6947
130507	GPL6947
130535	GPL6947
130540	GPL6947
130557	GPL6947
130576	GPL6947
130612	GPL6947
130733	GPL6947
130749	GPL6947
130752	GPL6947
130814	GPL6947
130827	GPL6947
130888	GPL6947
130951	GPL6947
131034	GPL6947
131055	GPL6947
131076	GPL6947
131096	GPL6947
131118	GPL6947
131149	GPL6947
131177	GPL6947
131368	GPL6947
131377	GPL6947
131405	GPL6947
131408	GPL6947
131450	GPL6947
131474	GPL6947
131540	GPL6947
131544	GPL6947
131566	GPL6947
131578	GPL6947
131583	GPL6947
131601	GPL6947
131669	GPL6947
131831	GPL6947
131870	GPL6947
131873	GPL6947
131890	GPL6947
131920	GPL6947
131965	GPL6947
132001	GPL6947
132014	GPL6947
132112	GPL6947
132141	GPL6947
132158	GPL6947
132160	GPL6947
132203	GPL6947
132204	GPL6947
132241	GPL6947
132243	GPL6947
132299	GPL6947
132320	GPL6947
132321	GPL6947
132332	GPL6947
132612	GPL6947
132625	GPL6947
132660	GPL6947
132671	GPL6947
132724	GPL6947
132789	GPL6947
132864	GPL6947
132884	GPL6947
132946	GPL6947
132949	GPL6947
132954	GPL6947
132989	GPL6947
133015	GPL6947
133022	GPL6947
133060	GPL6947
133121	GPL6947
133308	GPL6947
133383	GPL6947
133396	GPL6947
133482	GPL6947
133491	GPL6947
133522	GPL6947
133558	GPL6947
133584	GPL6947
133619	GPL6947
133686	GPL6947
133688	GPL6947
133690	GPL6947
133874	GPL6947
133923	GPL6947
133957	GPL6947
134111	GPL6947
134121	GPL6947
134145	GPL6947
134147	GPL6947
134187	GPL6947
134218	GPL6947
134265	GPL6947
134266	GPL6947
134285	GPL6947
134288	GPL6947
134353	GPL6947
134359	GPL6947
134391	GPL6947
134430	GPL6947
134492	GPL6947
134510	GPL6947
134526	GPL6947
134548	GPL6947
134549	GPL6947
134553	GPL6947
134637	GPL6947
134701	GPL6947
134728	GPL6947
134829	GPL6947
134860	GPL6947
134864	GPL6947
134957	GPL6947
135112	GPL6947
135114	GPL6947
135138	GPL6947
135152	GPL6947
135154	GPL6947
135228	GPL6947
135250	GPL6947
135295	GPL6947
135398	GPL6947
135458	GPL6947
135644	GPL6947
135886	GPL6947
135892	GPL6947
135924	GPL6947
135927	GPL6947
135932	GPL6947
135935	GPL6947
135941	GPL6947
135946	GPL6947
135948	GPL6947
136051	GPL6947
136157	GPL6947
136242	GPL6947
136288	GPL6947
136306	GPL6947
136332	GPL6947
136541	GPL6947
136647	GPL6947
136853	GPL6947
136895	GPL6947
136991	GPL6947
137075	GPL6947
137362	GPL6947
137392	GPL6947
137492	GPL6947
137682	GPL6947
137695	GPL6947
137735	GPL6947
137797	GPL6947
137814	GPL6947
137835	GPL6947
137868	GPL6947
137872	GPL6947
137902	GPL6947
137964	GPL6947
137970	GPL6947
137994	GPL6947
138009	GPL6947
138046	GPL6947
138050	GPL6947
138065	GPL6947
138151	GPL6947
138162	GPL6947
138199	GPL6947
138240	GPL6947
138241	GPL6947
138255	GPL6947
138307	GPL6947
138311	GPL6947
138428	GPL6947
138474	GPL6947
138639	GPL6947
138649	GPL6947
138652	GPL6947
138715	GPL6947
138716	GPL6947
138724	GPL6947
138799	GPL6947
138802	GPL6947
138803	GPL6947
138804	GPL6947
138805	GPL6947
138881	GPL6947
138882	GPL6947
139065	GPL6947
139067	GPL6947
139081	GPL6947
139105	GPL6947
139135	GPL6947
139170	GPL6947
139189	GPL6947
139212	GPL6947
139231	GPL6947
139285	GPL6947
139322	GPL6947
139341	GPL6947
139378	GPL6947
139411	GPL6947
139422	GPL6947
139425	GPL6947
139562	GPL6947
139599	GPL6947
139604	GPL6947
139628	GPL6947
139629	GPL6947
139728	GPL6947
139735	GPL6947
139760	GPL6947
139793	GPL6947
139818	GPL6947
139886	GPL6947
140032	GPL6947
140258	GPL6947
140290	GPL6947
140432	GPL6947
140453	GPL6947
140456	GPL6947
140458	GPL6947
140459	GPL6947
140460	GPL6947
140461	GPL6947
140462	GPL6947
140465	GPL6947
140467	GPL6947
140469	GPL6947
140545	GPL6947
140564	GPL6947
140576	GPL6947
140578	GPL6947
140597	GPL6947
140606	GPL6947
140612	GPL6947
140625	GPL6947
140628	GPL6947
140679	GPL6947
140685	GPL6947
140686	GPL6947
140688	GPL6947
140691	GPL6947
140699	GPL6947
140706	GPL6947
140707	GPL6947
140710	GPL6947
140711	GPL6947
140730	GPL6947
140731	GPL6947
140732	GPL6947
140733	GPL6947
140735	GPL6947
140738	GPL6947
140739	GPL6947
140766	GPL6947
140767	GPL6947
140775	GPL6947
140801	GPL6947
140809	GPL6947
140825	GPL6947
140831	GPL6947
140832	GPL6947
140836	GPL6947
140838	GPL6947
140850	GPL6947
140856	GPL6947
140862	GPL6947
140870	GPL6947
140873	GPL6947
140876	GPL6947
140880	GPL6947
140881	GPL6947
140883	GPL6947
140885	GPL6947
140886	GPL6947
140890	GPL6947
140893	GPL6947
140894	GPL6947
140901	GPL6947
140902	GPL6947
140947	GPL6947
142678	GPL6947
142680	GPL6947
142683	GPL6947
142685	GPL6947
142686	GPL6947
142689	GPL6947
142827	GPL6947
142891	GPL6947
142910	GPL6947
142940	GPL6947
143098	GPL6947
143162	GPL6947
143187	GPL6947
143241	GPL6947
143244	GPL6947
143279	GPL6947
143282	GPL6947
143379	GPL6947
143384	GPL6947
143425	GPL6947
143496	GPL6947
143501	GPL6947
143570	GPL6947
143630	GPL6947
143662	GPL6947
143666	GPL6947
143678	GPL6947
143684	GPL6947
143686	GPL6947
143689	GPL6947
143872	GPL6947
143879	GPL6947
143884	GPL6947
143903	GPL6947
143941	GPL6947
144097	GPL6947
144100	GPL6947
144108	GPL6947
144124	GPL6947
144125	GPL6947
144132	GPL6947
144165	GPL6947
144193	GPL6947
144195	GPL6947
144203	GPL6947
144233	GPL6947
144245	GPL6947
144321	GPL6947
144348	GPL6947
144360	GPL6947
144363	GPL6947
144402	GPL6947
144404	GPL6947
144406	GPL6947
144423	GPL6947
144448	GPL6947
144453	GPL6947
144455	GPL6947
144501	GPL6947
144568	GPL6947
144577	GPL6947
144608	GPL6947
144699	GPL6947
144715	GPL6947
144717	GPL6947
144776	GPL6947
144809	GPL6947
144811	GPL6947
144983	GPL6947
145173	GPL6947
145200	GPL6947
145226	GPL6947
145264	GPL6947
145270	GPL6947
145282	GPL6947
145376	GPL6947
145389	GPL6947
145407	GPL6947
145447	GPL6947
145482	GPL6947
145483	GPL6947
145497	GPL6947
145501	GPL6947
145508	GPL6947
145553	GPL6947
145567	GPL6947
145581	GPL6947
145645	GPL6947
145741	GPL6947
145748	GPL6947
145773	GPL6947
145781	GPL6947
145783	GPL6947
145820	GPL6947
145837	GPL6947
145845	GPL6947
145853	GPL6947
145858	GPL6947
145864	GPL6947
145873	GPL6947
145942	GPL6947
145946	GPL6947
145957	GPL6947
146050	GPL6947
146057	GPL6947
146059	GPL6947
146167	GPL6947
146183	GPL6947
146198	GPL6947
146206	GPL6947
146212	GPL6947
146223	GPL6947
146225	GPL6947
146227	GPL6947
146279	GPL6947
146310	GPL6947
146330	GPL6947
146336	GPL6947
146378	GPL6947
146433	GPL6947
146434	GPL6947
146439	GPL6947
146512	GPL6947
146540	GPL6947
146542	GPL6947
146562	GPL6947
146664	GPL6947
146691	GPL6947
146705	GPL6947
146712	GPL6947
146713	GPL6947
146723	GPL6947
146760	GPL6947
146779	GPL6947
146802	GPL6947
146822	GPL6947
146845	GPL6947
146849	GPL6947
146850	GPL6947
146852	GPL6947
146853	GPL6947
146857	GPL6947
146861	GPL6947
146862	GPL6947
146894	GPL6947
146909	GPL6947
146956	GPL6947
147007	GPL6947
147011	GPL6947
147015	GPL6947
147040	GPL6947
147111	GPL6947
147172	GPL6947
147179	GPL6947
147184	GPL6947
147199	GPL6947
147323	GPL6947
147339	GPL6947
147372	GPL6947
147381	GPL6947
147407	GPL6947
147409	GPL6947
147463	GPL6947
147495	GPL6947
147645	GPL6947
147650	GPL6947
147660	GPL6947
147670	GPL6947
147685	GPL6947
147686	GPL6947
147687	GPL6947
147694	GPL6947
147699	GPL6947
147700	GPL6947
147710	GPL6947
147719	GPL6947
147741	GPL6947
147744	GPL6947
147746	GPL6947
147798	GPL6947
147807	GPL6947
147837	GPL6947
147841	GPL6947
147872	GPL6947
147906	GPL6947
147912	GPL6947
147920	GPL6947
147929	GPL6947
147945	GPL6947
147965	GPL6947
147968	GPL6947
147991	GPL6947
148022	GPL6947
148046	GPL6947
148066	GPL6947
148103	GPL6947
148109	GPL6947
148113	GPL6947
148137	GPL6947
148156	GPL6947
148170	GPL6947
148206	GPL6947
148213	GPL6947
148223	GPL6947
148231	GPL6947
148252	GPL6947
148254	GPL6947
148266	GPL6947
148268	GPL6947
148281	GPL6947
148327	GPL6947
148345	GPL6947
148362	GPL6947
148398	GPL6947
148418	GPL6947
148479	GPL6947
148581	GPL6947
148641	GPL6947
148645	GPL6947
148738	GPL6947
148741	GPL6947
148753	GPL6947
148789	GPL6947
148808	GPL6947
148811	GPL6947
148823	GPL6947
148867	GPL6947
148870	GPL6947
148898	GPL6947
148930	GPL6947
148932	GPL6947
148979	GPL6947
149018	GPL6947
149041	GPL6947
149069	GPL6947
149086	GPL6947
149111	GPL6947
149134	GPL6947
149175	GPL6947
149233	GPL6947
149297	GPL6947
149371	GPL6947
149420	GPL6947
149428	GPL6947
149461	GPL6947
149465	GPL6947
149466	GPL6947
149469	GPL6947
149473	GPL6947
149483	GPL6947
149499	GPL6947
149563	GPL6947
149603	GPL6947
149620	GPL6947
149628	GPL6947
149643	GPL6947
149685	GPL6947
149699	GPL6947
149708	GPL6947
149830	GPL6947
149837	GPL6947
149840	GPL6947
149934	GPL6947
149950	GPL6947
149951	GPL6947
149954	GPL6947
149986	GPL6947
150000	GPL6947
150051	GPL6947
150082	GPL6947
150084	GPL6947
150094	GPL6947
150135	GPL6947
150147	GPL6947
150159	GPL6947
150160	GPL6947
150165	GPL6947
150209	GPL6947
150223	GPL6947
150244	GPL6947
150248	GPL6947
150274	GPL6947
150275	GPL6947
150280	GPL6947
150290	GPL6947
150291	GPL6947
150297	GPL6947
150350	GPL6947
150353	GPL6947
150356	GPL6947
150365	GPL6947
150368	GPL6947
150383	GPL6947
150465	GPL6947
150468	GPL6947
150572	GPL6947
150590	GPL6947
150677	GPL6947
150678	GPL6947
150681	GPL6947
150684	GPL6947
150696	GPL6947
150709	GPL6947
150726	GPL6947
150737	GPL6947
150763	GPL6947
150771	GPL6947
150776	GPL6947
150786	GPL6947
150864	GPL6947
150921	GPL6947
150946	GPL6947
150962	GPL6947
151011	GPL6947
151050	GPL6947
151056	GPL6947
151112	GPL6947
151126	GPL6947
151188	GPL6947
151194	GPL6947
151195	GPL6947
151230	GPL6947
151242	GPL6947
151246	GPL6947
151254	GPL6947
151258	GPL6947
151278	GPL6947
151295	GPL6947
151306	GPL6947
151313	GPL6947
151354	GPL6947
151393	GPL6947
151449	GPL6947
151473	GPL6947
151477	GPL6947
151507	GPL6947
151516	GPL6947
151531	GPL6947
151556	GPL6947
151613	GPL6947
151636	GPL6947
151647	GPL6947
151648	GPL6947
151649	GPL6947
151651	GPL6947
151742	GPL6947
151790	GPL6947
151827	GPL6947
151871	GPL6947
151887	GPL6947
151888	GPL6947
151903	GPL6947
151963	GPL6947
152002	GPL6947
152006	GPL6947
152007	GPL6947
152015	GPL6947
152065	GPL6947
152098	GPL6947
152100	GPL6947
152110	GPL6947
152137	GPL6947
152138	GPL6947
152185	GPL6947
152189	GPL6947
152195	GPL6947
